type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,585611.29,C1250101879,781.0,0.0,C1891784401,0.0,585611.29,0.0
CASH_IN,236240.07,C1620451123,935319.97,1171560.04,C1221764721,540720.53,304480.46,0.0
PAYMENT,32335.58,C609221131,0.0,0.0,M1768222595,0.0,0.0,0.0
CASH_IN,325476.79,C1178207451,101278.0,426754.79,C1393966431,1170454.45,844977.65,0.0
CASH_IN,159015.81,C1502716911,4311449.65,4470465.47,C1742421533,2443121.84,2284106.03,0.0
PAYMENT,5891.78,C19056955,811.0,0.0,M1503270372,0.0,0.0,0.0
CASH_IN,266205.73,C1816274823,4526602.1,4792807.83,C595896606,292239.38,0.0,0.0
CASH_OUT,235905.03,C1076440424,0.0,0.0,C1491847161,2883651.55,3119556.58,0.0
PAYMENT,18338.48,C1801786154,62083.0,43744.52,M286156917,0.0,0.0,0.0
TRANSFER,3242.69,C440685890,0.0,0.0,C1474632318,133885.04,137127.74,0.0
PAYMENT,12381.99,C313788254,0.0,0.0,M1505410492,0.0,0.0,0.0
PAYMENT,7727.96,C1427526055,0.0,0.0,M891881407,0.0,0.0,0.0
CASH_IN,199787.17,C1281796596,7944.0,207731.17,C702769032,0.0,0.0,0.0
CASH_IN,594208.91,C734643591,65488.0,659696.91,C601635869,5128250.75,4534041.84,0.0
PAYMENT,4232.82,C939723031,54935.57,50702.75,M372955225,0.0,0.0,0.0
CASH_OUT,150340.45,C1897792846,7344.0,0.0,C458489343,2081.0,152421.45,0.0
CASH_OUT,93457.88,C242320141,527.0,0.0,C744061386,3903340.83,3996798.71,0.0
PAYMENT,8201.85,C952810595,26236.0,18034.15,M1050653359,0.0,0.0,0.0
PAYMENT,7817.99,C1698818076,19969.0,12151.01,M1472500037,0.0,0.0,0.0
CASH_OUT,10695.35,C44579334,0.0,0.0,C1832532108,59155.08,69850.43,0.0
CASH_IN,116589.55,C107036972,703902.86,820492.41,C2722858,4287665.66,4171076.11,0.0
TRANSFER,266229.65,C1393789013,35281.0,0.0,C1472109435,0.0,266229.65,0.0
TRANSFER,1193899.87,C1689189652,0.0,0.0,C2065419605,3352956.11,4546855.98,0.0
PAYMENT,8244.74,C1744805196,0.0,0.0,M1016888037,0.0,0.0,0.0
PAYMENT,8432.59,C1687923653,55367.0,46934.41,M1676796547,0.0,0.0,0.0
CASH_OUT,107873.11,C103606373,0.0,0.0,C97767238,456307.21,564180.33,0.0
CASH_IN,645595.66,C781845751,50588.0,696183.66,C1059655475,519978.79,0.0,0.0
PAYMENT,101.85,C1448524863,291.0,189.15,M23333307,0.0,0.0,0.0
CASH_IN,173180.49,C1325076510,80109.0,253289.49,C2084685119,893760.74,720580.25,0.0
CASH_OUT,141054.61,C1719334887,50859.0,0.0,C198567586,83177.38,224231.98,0.0
CASH_OUT,294324.07,C1441218266,85721.0,0.0,C1298776088,760702.21,1055026.28,0.0
CASH_IN,24158.52,C326446142,8894826.68,8918985.2,C771684237,258190.69,234032.17,0.0
CASH_OUT,193241.36,C1192213152,208371.92,15130.55,C2080639663,408609.29,601850.65,0.0
PAYMENT,3960.77,C1655980763,156569.0,152608.23,M2061555502,0.0,0.0,0.0
PAYMENT,11915.19,C586844687,373714.61,361799.42,M774797157,0.0,0.0,0.0
TRANSFER,819200.73,C1509091616,32243.0,0.0,C428653951,343992.67,1163193.4,0.0
CASH_OUT,326856.34,C640861601,32376.0,0.0,C1950657603,0.0,326856.34,0.0
CASH_OUT,127998.31,C1253704115,0.0,0.0,C913895919,25058491.71,25186490.03,0.0
CASH_OUT,61109.38,C1574308828,0.0,0.0,C311170917,570830.25,631939.62,0.0
CASH_OUT,109000.45,C871436743,34794.0,0.0,C1899606833,1470146.71,1579147.16,0.0
PAYMENT,5757.64,C560656566,0.0,0.0,M2103261379,0.0,0.0,0.0
CASH_IN,256498.82,C1707076759,81.0,256579.82,C1146832806,4390698.5,4134199.68,0.0
CASH_OUT,310923.03,C1917537685,61756.0,0.0,C1780948880,932846.43,1243769.45,0.0
TRANSFER,168177.66,C73609516,31014.0,0.0,C1889538143,1077210.1,1245387.76,0.0
DEBIT,3385.72,C141926312,36081.0,32695.28,C634594411,776740.51,780126.23,0.0
CASH_IN,93647.92,C999154436,1373895.88,1467543.8,C1649117486,387291.67,293643.75,0.0
PAYMENT,3941.62,C1264099401,467882.0,463940.38,M1293869772,0.0,0.0,0.0
CASH_OUT,366343.08,C496260651,38226.0,0.0,C1375787679,799782.52,1166125.6,0.0
CASH_OUT,223603.32,C1466060732,0.0,0.0,C2025898903,630973.41,774748.01,0.0
CASH_IN,205117.7,C1070538664,81227.0,286344.7,C2024983661,352928.61,147810.91,0.0
CASH_OUT,88195.7,C222957798,0.0,0.0,C1577628853,161319.16,249514.87,0.0
CASH_OUT,81693.95,C1143965072,7510.0,0.0,C535889684,2370401.84,2452095.79,0.0
PAYMENT,20870.69,C1861091230,102077.0,81206.31,M1942076830,0.0,0.0,0.0
PAYMENT,10226.96,C363481599,10310.0,83.04,M1753460014,0.0,0.0,0.0
PAYMENT,2799.27,C1066437155,521180.0,518380.73,M2030959075,0.0,0.0,0.0
CASH_IN,79483.26,C1469204180,7825422.36,7904905.62,C824809595,1048809.54,886182.72,0.0
CASH_OUT,44643.99,C1923320687,20993.0,0.0,C1877160629,2425274.2,2469918.2,0.0
PAYMENT,3756.89,C1618180425,453026.41,449269.52,M126847960,0.0,0.0,0.0
PAYMENT,7025.13,C1728121820,0.0,0.0,M594170637,0.0,0.0,0.0
CASH_IN,187963.88,C1219143600,69771.0,257734.88,C132966284,61244.32,0.0,0.0
CASH_IN,146834.73,C1559201680,2525118.07,2671952.8,C599649257,940675.89,793841.16,0.0
PAYMENT,32799.18,C1814119663,0.0,0.0,M554072335,0.0,0.0,0.0
CASH_OUT,1124.58,C1831975627,0.0,0.0,C1888403414,289668.09,239285.27,0.0
PAYMENT,5569.33,C368657076,16644.0,11074.67,M1301427975,0.0,0.0,0.0
CASH_OUT,250092.16,C1427974191,11483.0,0.0,C1776844552,11614.0,261706.16,0.0
CASH_OUT,200420.77,C439983557,0.0,0.0,C11900832,1139948.18,1340368.95,0.0
PAYMENT,9196.75,C1468219204,0.0,0.0,M1399740096,0.0,0.0,0.0
PAYMENT,8031.8,C765540586,91016.16,82984.36,M1077443943,0.0,0.0,0.0
PAYMENT,10105.66,C432337738,0.0,0.0,M1643112640,0.0,0.0,0.0
CASH_IN,157827.71,C988180800,5519895.74,5677723.46,C2109176895,376305.17,346067.74,0.0
CASH_OUT,77060.94,C1408610513,51987.0,0.0,C1170329135,3127665.15,3373697.71,0.0
CASH_IN,191915.22,C1553095084,11541.0,203456.22,C1969745385,114299.23,0.0,0.0
PAYMENT,25912.08,C1818827690,4293.0,0.0,M287456057,0.0,0.0,0.0
CASH_IN,22754.12,C939119125,2161641.61,2184395.73,C480367767,50671.62,27917.5,0.0
CASH_IN,103506.24,C71783109,12531.0,116037.24,C1593739968,22908.85,0.0,0.0
CASH_OUT,267677.93,C1275154175,64836.0,0.0,C1533741768,992449.97,1260127.89,0.0
PAYMENT,45928.09,C1888346359,34339.88,0.0,M1605190445,0.0,0.0,0.0
CASH_IN,76779.59,C151906036,17752948.06,17829727.65,C2145518455,532552.66,455773.07,0.0
CASH_OUT,15102.71,C744777336,0.0,0.0,C332911016,22937.93,0.0,0.0
CASH_OUT,191135.88,C1529431517,15327.21,0.0,C1700207659,468340.12,659476.0,0.0
CASH_OUT,122790.11,C1546994610,0.0,0.0,C1039116908,3604819.33,3727609.44,0.0
PAYMENT,1944.56,C959011126,496691.0,494746.44,M148218470,0.0,0.0,0.0
CASH_OUT,139978.44,C1532807515,0.0,0.0,C1002545847,1041488.6,1384254.27,0.0
CASH_IN,114782.34,C314596396,2597749.13,2712531.47,C640554763,156067.58,41285.24,0.0
CASH_OUT,100729.68,C1207839221,20323.0,0.0,C963229275,1608180.29,1708909.97,0.0
CASH_IN,349672.28,C493620532,3915332.7,4265004.98,C373940878,1376507.58,1028019.19,0.0
CASH_IN,159996.43,C1515018225,11367978.06,11527974.48,C347759616,3872385.04,3688317.92,0.0
PAYMENT,11685.44,C1386429851,0.0,0.0,M639486505,0.0,0.0,0.0
PAYMENT,851.13,C974121598,0.0,0.0,M832303450,0.0,0.0,0.0
PAYMENT,414.84,C181587789,0.0,0.0,M688314157,0.0,0.0,0.0
PAYMENT,14302.7,C1608283207,295020.31,280717.62,M2085810584,0.0,0.0,0.0
CASH_OUT,206982.18,C2078470935,0.0,0.0,C568035532,1012228.16,1406621.91,0.0
CASH_OUT,187011.25,C1625329027,0.0,0.0,C1862282131,300713.93,487725.18,0.0
CASH_IN,21653.84,C1519891038,20703.0,42356.84,C1384245820,1630439.09,1608785.25,0.0
PAYMENT,3908.75,C1650377231,10338.0,6429.25,M869044843,0.0,0.0,0.0
CASH_OUT,171477.44,C324849551,11556.0,0.0,C1665085615,241631.93,413109.37,0.0
CASH_IN,139225.79,C1103324700,41780.0,181005.79,C1780410831,272291.82,133066.03,0.0
PAYMENT,11326.33,C1945162794,10231.93,0.0,M1246707637,0.0,0.0,0.0
CASH_OUT,44796.31,C2037142395,0.0,0.0,C817976631,1640764.68,1685560.99,0.0
PAYMENT,11602.57,C2131449779,21253.69,9651.12,M1305358311,0.0,0.0,0.0
CASH_OUT,149308.11,C2028740108,14081.0,0.0,C1992066930,0.0,149308.11,0.0
PAYMENT,10835.39,C2106549346,151542.86,140707.47,M1348906797,0.0,0.0,0.0
CASH_OUT,279305.02,C1462630709,51175.0,0.0,C529798070,1003113.68,1282418.7,0.0
CASH_OUT,88009.52,C1506990853,0.0,0.0,C126351739,288278.36,597735.52,0.0
PAYMENT,4442.29,C1262676043,34338.0,29895.71,M1194332442,0.0,0.0,0.0
TRANSFER,1872242.19,C1266064851,0.0,0.0,C993777150,9758652.33,12200472.12,0.0
CASH_OUT,31088.12,C2070451240,30413.0,0.0,C132084918,0.0,31088.12,0.0
PAYMENT,735.94,C1044183813,696.0,0.0,M286522728,0.0,0.0,0.0
CASH_OUT,5084.46,C322128208,974.0,0.0,C556870575,632803.31,637887.77,0.0
CASH_OUT,505638.05,C1470523888,369067.0,0.0,C1376593269,80802.07,526458.84,0.0
CASH_OUT,210663.65,C413011270,0.0,0.0,C603108453,236762.6,447426.24,0.0
CASH_IN,161856.95,C2094616012,4941486.9,5103343.84,C1403725640,875674.85,713817.9,0.0
CASH_OUT,293675.87,C998581744,90532.96,0.0,C242790603,1170449.3,1464125.17,0.0
CASH_IN,104815.49,C417391538,1136140.45,1240955.94,C1099095006,591044.12,486228.62,0.0
PAYMENT,324.8,C790948569,0.0,0.0,M1867032095,0.0,0.0,0.0
PAYMENT,2846.53,C1560116088,991.0,0.0,M1504921384,0.0,0.0,0.0
PAYMENT,3807.0,C636727837,335413.73,331606.73,M1846963204,0.0,0.0,0.0
CASH_OUT,133752.29,C837301689,94815.0,0.0,C234424842,3973675.48,4107427.78,0.0
CASH_OUT,210592.26,C1844189506,114.0,0.0,C830447488,55946.35,266538.61,0.0
CASH_OUT,129318.79,C1153842776,0.0,0.0,C607501444,1248627.93,1377946.72,0.0
CASH_IN,157854.15,C1340629540,106408.0,264262.15,C248564049,0.0,0.0,0.0
TRANSFER,1305729.84,C463137905,0.0,0.0,C1549239565,2312401.03,3618130.87,0.0
PAYMENT,4898.6,C23704510,0.0,0.0,M1951835096,0.0,0.0,0.0
CASH_OUT,185184.56,C946143763,0.0,0.0,C703978339,1291611.79,1476796.35,0.0
PAYMENT,11606.39,C1566254613,51488.0,39881.61,M63857045,0.0,0.0,0.0
CASH_IN,208629.94,C824540230,1570539.09,1779169.03,C2092160350,654898.2,446268.27,0.0
CASH_IN,57536.8,C1319093732,11039625.77,11097162.57,C1711451301,816170.72,758633.91,0.0
PAYMENT,1598.81,C31055217,611.0,0.0,M941432726,0.0,0.0,0.0
CASH_OUT,1467.17,C61387868,0.0,0.0,C1177765693,520859.87,522327.05,0.0
CASH_IN,333380.59,C2004155678,204252.0,537632.59,C62331849,4460613.54,4127232.95,0.0
CASH_OUT,96505.01,C1532904864,0.0,0.0,C1831021667,749227.61,887711.06,0.0
CASH_OUT,257845.4,C788081661,0.0,0.0,C1476895819,421224.95,679070.35,0.0
CASH_OUT,169906.07,C1157137889,278563.0,108656.93,C304360013,3473747.52,3643653.59,0.0
PAYMENT,4445.39,C1508222154,0.0,0.0,M314592317,0.0,0.0,0.0
CASH_OUT,116696.06,C795750700,0.0,0.0,C240057921,119069.0,235765.06,0.0
CASH_IN,85496.76,C1797023236,26381064.37,26466561.13,C1557281797,1869491.41,1783994.65,0.0
CASH_IN,10409.12,C1032457906,9637529.16,9647938.28,C1476935098,39839.0,0.0,0.0
CASH_IN,89546.21,C702539076,2691514.04,2781060.25,C1373659625,1798440.11,1708893.89,0.0
PAYMENT,28104.05,C742793568,30577.0,2472.95,M1246341990,0.0,0.0,0.0
PAYMENT,6570.09,C660612853,0.0,0.0,M435438165,0.0,0.0,0.0
CASH_IN,199451.46,C1524039359,3366039.68,3565491.13,C1866827563,5325283.23,5406953.02,0.0
CASH_IN,42511.43,C169090333,3419891.09,3462402.52,C283987157,871890.88,829379.45,0.0
CASH_IN,29033.51,C1827710471,1668582.41,1697615.91,C340900651,2270899.41,2241865.91,0.0
PAYMENT,488.43,C1975201652,0.0,0.0,M1814871973,0.0,0.0,0.0
CASH_OUT,50604.14,C12499138,0.0,0.0,C597137720,147504.04,198108.19,0.0
PAYMENT,2840.92,C1415423808,183512.0,180671.08,M642776317,0.0,0.0,0.0
CASH_IN,238911.13,C1042307311,1423212.85,1662123.97,C1611187244,3203918.52,2965007.4,0.0
CASH_OUT,261293.15,C91763486,16315.0,0.0,C1749195636,180347.03,441640.18,0.0
CASH_OUT,18564.22,C661216386,45827.0,27262.78,C1040724806,896649.87,1090574.56,0.0
CASH_IN,242718.84,C622574851,3987160.17,4229879.02,C394918839,8811063.06,8568344.22,0.0
PAYMENT,7081.67,C252923445,27159.73,20078.05,M439846324,0.0,0.0,0.0
TRANSFER,260915.33,C757262630,319941.0,59025.67,C2104098790,0.0,260915.33,0.0
PAYMENT,14867.36,C781438637,0.0,0.0,M1234249698,0.0,0.0,0.0
CASH_OUT,647540.88,C1395497809,0.0,0.0,C242147475,1135080.56,1782621.44,0.0
PAYMENT,2747.55,C2074985411,93378.0,90630.45,M1681432036,0.0,0.0,0.0
PAYMENT,18967.78,C1999468533,8007.0,0.0,M824915401,0.0,0.0,0.0
CASH_OUT,235473.62,C1914087633,0.0,0.0,C797113688,2236211.74,2471685.36,0.0
TRANSFER,1226785.12,C1174350022,52170.0,0.0,C317929832,4260133.88,5337145.0,0.0
PAYMENT,14541.8,C178181085,45103.0,30561.2,M1178244770,0.0,0.0,0.0
CASH_IN,326503.41,C1635575084,9944059.11,10270562.52,C118136684,813324.87,486821.46,0.0
PAYMENT,3056.92,C101905358,0.0,0.0,M2122071678,0.0,0.0,0.0
CASH_OUT,42877.01,C1258640191,50311.0,7433.99,C357845005,10706673.77,10749550.79,0.0
PAYMENT,22497.97,C2031987479,0.0,0.0,M900058331,0.0,0.0,0.0
CASH_OUT,75402.48,C1926432749,0.0,0.0,C1654336229,247624.74,442281.12,0.0
CASH_OUT,232679.07,C2052626758,566.0,0.0,C446575518,915550.96,1148230.03,0.0
PAYMENT,1561.22,C1926578697,63655.0,62093.78,M1408756980,0.0,0.0,0.0
CASH_IN,218664.89,C666212582,5249440.56,5468105.45,C1204129374,1654775.02,1436110.13,0.0
CASH_IN,204423.47,C995525659,24707922.95,24912346.42,C1752768020,644269.93,439846.46,0.0
PAYMENT,11924.35,C1195896635,80418.0,68493.65,M590404925,0.0,0.0,0.0
CASH_OUT,169082.38,C1551929630,0.0,0.0,C1076862073,608799.6,777881.98,0.0
PAYMENT,1305.01,C277577773,0.0,0.0,M1988634964,0.0,0.0,0.0
CASH_OUT,68424.06,C178614227,30912.0,0.0,C72984626,190680.2,259104.26,0.0
CASH_IN,283973.28,C1634073591,51366.0,335339.28,C1634403323,117278.07,0.0,0.0
CASH_OUT,129733.35,C637301528,6230.0,0.0,C592427770,21923.75,151657.11,0.0
PAYMENT,8506.27,C742013284,0.0,0.0,M1582336082,0.0,0.0,0.0
CASH_OUT,167561.3,C350620615,0.0,0.0,C2114023005,3402992.35,3570553.65,0.0
PAYMENT,13214.07,C1093513927,251485.0,238270.93,M2004592703,0.0,0.0,0.0
PAYMENT,7138.1,C1333527848,0.0,0.0,M1463584077,0.0,0.0,0.0
CASH_OUT,318950.05,C2137491643,0.0,0.0,C1995516241,2377215.05,2696165.1,0.0
PAYMENT,10468.89,C1355466413,0.0,0.0,M843219587,0.0,0.0,0.0
CASH_IN,201478.81,C62118894,9874511.24,10075990.04,C1184646521,924212.97,722734.16,0.0
CASH_OUT,402032.09,C1000404011,0.0,0.0,C1919549402,932342.88,1816821.08,0.0
CASH_OUT,114355.57,C1091437627,0.0,0.0,C1095575585,438038.9,0.0,0.0
CASH_IN,253022.23,C1158460356,2842061.14,3095083.37,C619990320,4771781.39,4518759.16,0.0
CASH_OUT,361732.83,C97157571,12910.0,0.0,C505528357,3648468.68,4200500.52,0.0
PAYMENT,15979.52,C1937091242,0.0,0.0,M420908178,0.0,0.0,0.0
PAYMENT,9191.39,C921206969,0.0,0.0,M1934273137,0.0,0.0,0.0
PAYMENT,10122.04,C952849353,189615.08,179493.03,M402658666,0.0,0.0,0.0
CASH_OUT,195915.81,C521342565,59842.0,0.0,C723955779,501095.74,697011.54,0.0
PAYMENT,21717.16,C1963144574,0.0,0.0,M635080925,0.0,0.0,0.0
CASH_OUT,99370.75,C1121062542,0.0,0.0,C1787603421,5403454.28,5502825.03,0.0
CASH_IN,214221.21,C1970009627,5661387.78,5875608.99,C1192227259,8363338.38,8149117.17,0.0
CASH_OUT,184619.73,C328046856,0.0,0.0,C1877379218,868236.78,1052856.52,0.0
TRANSFER,228300.55,C1298818901,6574.88,0.0,C333141008,584873.19,813173.75,0.0
CASH_OUT,39578.43,C432783834,49782.0,10203.57,C22596798,91289.68,59251.44,0.0
CASH_OUT,192866.44,C2037056040,165332.61,0.0,C766848885,204790.92,397657.36,0.0
CASH_IN,162600.33,C336621358,272661.69,435262.03,C140892978,250561.63,87961.29,0.0
CASH_IN,127081.36,C157735393,50151.0,177232.36,C1940959621,0.0,0.0,0.0
CASH_OUT,50787.96,C1726727890,0.0,0.0,C973554593,1269733.43,1320521.39,0.0
CASH_OUT,194458.29,C1854436175,0.0,0.0,C1136004987,220805.88,415264.17,0.0
CASH_OUT,28947.27,C775194993,70812.0,41864.73,C1952380239,3232555.9,3261503.17,0.0
TRANSFER,301725.74,C743520431,0.0,0.0,C17820769,307167.86,1002763.13,0.0
PAYMENT,6339.35,C1539364471,20754.0,14414.65,M538180658,0.0,0.0,0.0
CASH_OUT,249829.07,C1037798473,0.0,0.0,C1036040766,975864.03,1225693.1,0.0
TRANSFER,1303393.8,C1462765338,33343.17,0.0,C1892430548,4745191.01,6048584.81,0.0
CASH_OUT,133660.67,C627125310,0.0,0.0,C1902812619,623578.27,757238.94,0.0
CASH_IN,83642.45,C1353871936,2526357.47,2609999.92,C300867164,507512.16,423869.72,0.0
CASH_IN,139545.75,C1696881276,105.0,139650.75,C1004539833,241558.08,102012.33,0.0
CASH_OUT,32876.18,C1852178646,0.0,0.0,C851962595,609866.19,644611.48,0.0
PAYMENT,997.28,C1722201036,0.0,0.0,M71644367,0.0,0.0,0.0
CASH_OUT,174211.8,C563716759,0.0,0.0,C1036125308,1500259.34,1674471.14,0.0
PAYMENT,15184.47,C449816856,71658.0,56473.53,M696810424,0.0,0.0,0.0
PAYMENT,12401.3,C80810548,30621.0,18219.7,M1115124777,0.0,0.0,0.0
PAYMENT,8510.87,C1218186419,100672.0,92161.13,M1599358729,0.0,0.0,0.0
PAYMENT,2583.0,C153046186,21376.0,18793.0,M395173770,0.0,0.0,0.0
PAYMENT,27709.27,C1276857690,0.0,0.0,M1513845437,0.0,0.0,0.0
CASH_OUT,70129.15,C2122958544,0.0,0.0,C283438643,229011.84,727474.91,0.0
CASH_OUT,15720.9,C1219842400,28330.0,12609.1,C524417307,0.0,15720.9,0.0
PAYMENT,5863.45,C581690806,6079.0,215.55,M584725759,0.0,0.0,0.0
CASH_OUT,387485.25,C472758232,0.0,0.0,C488275270,2168140.16,2555625.41,0.0
PAYMENT,32387.5,C784610623,0.0,0.0,M1899911834,0.0,0.0,0.0
PAYMENT,6610.92,C1476801110,206337.0,199726.08,M278038111,0.0,0.0,0.0
PAYMENT,4618.62,C1985850348,11387.0,6768.38,M1435295406,0.0,0.0,0.0
CASH_OUT,285112.11,C402002933,0.0,0.0,C1457864221,474892.87,760004.98,0.0
CASH_OUT,221090.91,C391012483,346979.94,125889.03,C1069128118,261961.42,399868.81,0.0
CASH_OUT,111832.28,C993998956,0.0,0.0,C82832218,1118106.75,1229939.04,0.0
CASH_OUT,265831.74,C1979422735,0.0,0.0,C698636661,1507760.43,1773592.17,0.0
CASH_OUT,40913.22,C95123250,0.0,0.0,C823287990,392702.34,433615.56,0.0
CASH_IN,152445.85,C1070209673,7644650.3,7797096.15,C1549309958,2130819.48,1978373.63,0.0
PAYMENT,5485.76,C590687089,544779.18,539293.42,M64014174,0.0,0.0,0.0
CASH_OUT,230748.86,C1083091882,0.0,0.0,C744340590,1318169.85,1548918.71,0.0
PAYMENT,1571.83,C317794116,0.0,0.0,M476152469,0.0,0.0,0.0
CASH_IN,327494.59,C434309802,10592.0,338086.59,C265494805,0.0,0.0,0.0
CASH_IN,383782.07,C344283686,29429.0,413211.07,C2129359968,3298041.49,2914259.43,0.0
CASH_OUT,38769.84,C1747476430,116952.0,78182.16,C1946471199,52818.33,91588.17,0.0
CASH_IN,161933.3,C657063768,12346142.04,12508075.34,C1855379518,940690.09,761920.82,0.0
CASH_OUT,101510.53,C1599669877,11679.0,0.0,C1888774633,570413.83,671924.36,0.0
CASH_OUT,144082.35,C277649485,61391.0,0.0,C374712606,0.0,144082.35,0.0
CASH_OUT,46246.87,C1774322336,41532.0,0.0,C1073161843,123032.29,0.0,0.0
CASH_IN,89091.14,C1592538675,87055.0,176146.14,C876080387,1093744.1,1004652.96,0.0
CASH_OUT,143632.6,C1153997177,23924.56,0.0,C1878171010,173611.91,317244.51,0.0
CASH_OUT,145922.34,C111218267,0.0,0.0,C1733791330,196129.7,342052.03,0.0
CASH_IN,185527.95,C1880132331,61578.0,247105.95,C737644691,3822983.21,3698384.36,0.0
PAYMENT,2428.36,C717390723,32365.02,29936.66,M1521889341,0.0,0.0,0.0
CASH_IN,134957.7,C1891730422,4735400.29,4870357.98,C1728307764,3342362.5,3207404.8,0.0
CASH_IN,237764.41,C1697294345,4102637.12,4340401.53,C1026973279,1087849.14,850084.73,0.0
CASH_OUT,163504.25,C958376746,116.0,0.0,C1854343216,385296.05,548800.31,0.0
CASH_IN,357338.15,C373277407,1701233.34,2058571.5,C1536704362,2669264.33,2311926.17,0.0
PAYMENT,9112.61,C1103345182,215906.0,206793.39,M1712573246,0.0,0.0,0.0
CASH_IN,20467.75,C763328363,28079.0,48546.75,C2010413640,97003.88,76536.13,0.0
CASH_IN,141899.48,C1175558428,20319.0,162218.48,C2006206648,561997.58,256610.97,0.0
PAYMENT,5343.15,C1595860224,26842.0,21498.85,M538691614,0.0,0.0,0.0
TRANSFER,1269511.18,C1772043238,100169.0,0.0,C100568242,767446.25,2036957.44,0.0
TRANSFER,1628176.02,C3305909,0.0,0.0,C1636786811,21724070.4,23352246.42,0.0
CASH_OUT,81958.9,C881719516,11971.0,0.0,C1550457103,280308.34,362267.24,0.0
CASH_OUT,160813.66,C207889051,0.0,0.0,C1469272826,2187613.6,2348427.27,0.0
CASH_OUT,335216.07,C401730532,125076.0,0.0,C14179045,100317.42,435533.49,0.0
CASH_IN,323387.99,C690539228,10153.0,333540.99,C166315897,32131.0,0.0,0.0
PAYMENT,7428.87,C1774828753,0.0,0.0,M36589200,0.0,0.0,0.0
CASH_IN,286195.17,C149785067,6696838.88,6983034.05,C1574069445,532926.98,246731.81,0.0
PAYMENT,5672.68,C1031489420,0.0,0.0,M1965415041,0.0,0.0,0.0
PAYMENT,29367.98,C121623694,138262.46,108894.48,M2051272742,0.0,0.0,0.0
CASH_OUT,457688.45,C1929244184,0.0,0.0,C309100149,1859507.67,2317196.12,0.0
CASH_OUT,31822.06,C1895996477,29140.26,0.0,C1611874445,4219111.98,4250934.04,0.0
CASH_OUT,198302.05,C1705529560,0.0,0.0,C1064586959,6060900.45,6048802.94,0.0
PAYMENT,1403.91,C2131694249,31846.0,30442.09,M1584981204,0.0,0.0,0.0
CASH_OUT,7840.24,C1115597159,0.0,0.0,C1501830866,46603.37,54443.61,0.0
PAYMENT,8157.82,C1974426169,0.0,0.0,M1711886065,0.0,0.0,0.0
PAYMENT,3979.74,C1507895547,117005.0,113025.26,M943508060,0.0,0.0,0.0
TRANSFER,878776.41,C1617050693,70112.0,0.0,C1728499064,3617072.52,4495848.93,0.0
PAYMENT,9511.53,C849927268,893721.0,884209.48,M1191697538,0.0,0.0,0.0
TRANSFER,915719.02,C756178920,0.0,0.0,C2102130156,2391566.43,3307285.45,0.0
PAYMENT,26998.77,C1596962034,251351.66,224352.89,M632567277,0.0,0.0,0.0
CASH_OUT,95919.38,C1394143891,0.0,0.0,C456827375,236149.03,332068.41,0.0
CASH_OUT,3940.54,C1981312926,11121.0,7180.46,C520599139,0.0,3940.54,0.0
CASH_IN,101916.94,C1119783184,5099511.96,5201428.91,C1768624785,391370.41,289453.47,0.0
TRANSFER,239884.34,C1322857508,0.0,0.0,C616815518,357497.05,597381.39,0.0
CASH_IN,63701.87,C1634464932,14043635.69,14107337.56,C1666929471,904698.66,840996.79,0.0
CASH_IN,32675.92,C103238888,1912047.08,1944723.0,C1768909938,999554.17,966878.25,0.0
PAYMENT,5517.04,C64999381,0.0,0.0,M796618858,0.0,0.0,0.0
PAYMENT,556.56,C314142441,0.0,0.0,M1224309837,0.0,0.0,0.0
PAYMENT,12124.06,C399897165,295445.98,283321.93,M1307647443,0.0,0.0,0.0
PAYMENT,4023.05,C1709695515,165.0,0.0,M813303611,0.0,0.0,0.0
PAYMENT,492.67,C1467202298,497689.04,497196.37,M1778223397,0.0,0.0,0.0
TRANSFER,122777.77,C1112192441,0.0,0.0,C1902349806,1366231.52,1489009.28,0.0
CASH_OUT,433435.26,C1279078249,0.0,0.0,C1827860758,809026.86,1569548.67,0.0
TRANSFER,383095.75,C1867369902,0.0,0.0,C1364698209,1277240.28,1983098.9,0.0
CASH_OUT,224726.46,C1350313907,48727.0,0.0,C1794984933,801503.8,1026230.26,0.0
PAYMENT,8221.32,C1412704817,0.0,0.0,M618000097,0.0,0.0,0.0
TRANSFER,376046.77,C170126558,0.0,0.0,C719574233,23858126.55,24234173.32,0.0
CASH_IN,306460.58,C194138673,87326.0,393786.58,C76005115,3504801.3,2903352.2,0.0
PAYMENT,16267.14,C1461452631,200401.57,184134.42,M1060615880,0.0,0.0,0.0
PAYMENT,26626.63,C1740419193,41910.0,15283.37,M538721320,0.0,0.0,0.0
PAYMENT,21737.79,C1339390734,0.0,0.0,M1611932320,0.0,0.0,0.0
PAYMENT,105968.67,C1665170730,0.0,0.0,M2025852275,0.0,0.0,0.0
PAYMENT,5763.02,C465850222,2850.36,0.0,M546784463,0.0,0.0,0.0
PAYMENT,7833.41,C1843358763,201867.0,194033.59,M809167293,0.0,0.0,0.0
CASH_OUT,327727.04,C156386552,17527.0,0.0,C1077520347,48946.24,376673.28,0.0
PAYMENT,11523.03,C627902171,563370.15,551847.12,M2048999018,0.0,0.0,0.0
